900000000976,2574,BR005,SALARY,155849.51,INR,ACTIVE,2022-11-01,2022-11-01 10:00:00.0000000,2022-11-01 10:00:00.0000000
900000000977,1416,BR003,CURRENT,743875.77,INR,ACTIVE,2022-07-07,2022-07-07 10:00:00.0000000,2022-07-07 10:00:00.0000000
900000000978,1161,BR006,SAVINGS,704825.26,INR,ACTIVE,2023-04-11,2023-04-11 10:00:00.0000000,2023-04-11 10:00:00.0000000
900000000979,1155,BR006,SAVINGS,667883.78,INR,INACTIVE,2023-11-18,2023-11-18 10:00:00.0000000,2023-11-18 10:00:00.0000000
900000000980,3386,BR004,SAVINGS,473269.10,INR,ACTIVE,2023-04-17,2023-04-17 10:00:00.0000000,2023-04-17 10:00:00.0000000
900000000981,1214,BR004,SAVINGS,354187.14,INR,ACTIVE,2022-06-25,2022-06-25 10:00:00.0000000,2022-06-25 10:00:00.0000000
900000000982,3536,BR006,SALARY,325660.63,INR,ACTIVE,2023-01-15,2023-01-15 10:00:00.0000000,2023-01-15 10:00:00.0000000
900000000983,2623,BR002,SAVINGS,312415.34,INR,ACTIVE,2023-02-05,2023-02-05 10:00:00.0000000,2023-02-05 10:00:00.0000000
900000000984,4283,BR008,SAVINGS,113092.83,INR,ACTIVE,2023-08-28,2023-08-28 10:00:00.0000000,2023-08-28 10:00:00.0000000
900000000985,3773,BR003,SALARY,466693.94,INR,ACTIVE,2022-03-30,2022-03-30 10:00:00.0000000,2022-03-30 10:00:00.0000000
900000000986,3507,BR004,SAVINGS,295263.72,INR,ACTIVE,2023-03-25,2023-03-25 10:00:00.0000000,2023-03-25 10:00:00.0000000
900000000987,4382,BR002,SALARY,332130.06,INR,ACTIVE,2023-03-22,2023-03-22 10:00:00.0000000,2023-03-22 10:00:00.0000000
900000000988,1963,BR007,SALARY,549586.95,INR,ACTIVE,2022-04-25,2022-04-25 10:00:00.0000000,2022-04-25 10:00:00.0000000
900000000989,4430,BR001,CURRENT,414461.70,INR,ACTIVE,2022-12-20,2022-12-20 10:00:00.0000000,2022-12-20 10:00:00.0000000
900000000990,3301,BR001,SAVINGS,65538.35,INR,ACTIVE,2023-09-19,2023-09-19 10:00:00.0000000,2023-09-19 10:00:00.0000000
900000000991,1151,BR006,CURRENT,25436.97,INR,ACTIVE,2023-05-03,2023-05-03 10:00:00.0000000,2023-05-03 10:00:00.0000000
900000000992,3208,BR005,SAVINGS,577962.04,INR,ACTIVE,2022-06-06,2022-06-06 10:00:00.0000000,2022-06-06 10:00:00.0000000
900000000993,2631,BR008,SAVINGS,587239.12,INR,ACTIVE,2023-11-10,2023-11-10 10:00:00.0000000,2023-11-10 10:00:00.0000000
900000000994,3983,BR006,SAVINGS,499805.46,INR,ACTIVE,2022-05-24,2022-05-24 10:00:00.0000000,2022-05-24 10:00:00.0000000
900000000995,2949,BR001,SALARY,89178.57,INR,ACTIVE,2023-02-05,2023-02-05 10:00:00.0000000,2023-02-05 10:00:00.0000000
900000000996,3649,BR002,CURRENT,106664.42,INR,ACTIVE,2023-06-07,2023-06-07 10:00:00.0000000,2023-06-07 10:00:00.0000000
900000000997,3123,BR005,SAVINGS,436055.73,INR,ACTIVE,2022-12-25,2022-12-25 10:00:00.0000000,2022-12-25 10:00:00.0000000
900000000998,1015,BR008,CURRENT,726099.64,INR,ACTIVE,2023-07-05,2023-07-05 10:00:00.0000000,2023-07-05 10:00:00.0000000
900000000999,1020,BR001,SAVINGS,389268.61,INR,ACTIVE,2022-11-15,2022-11-15 10:00:00.0000000,2022-11-15 10:00:00.0000000
900000001000,1201,BR005,SAVINGS,11692.04,INR,ACTIVE,2023-07-12,2023-07-12 10:00:00.0000000,2023-07-12 10:00:00.0000000
900000001001,2836,BR004,SALARY,700806.20,INR,ACTIVE,2022-04-27,2022-04-27 10:00:00.0000000,2022-04-27 10:00:00.0000000
900000001002,3827,BR004,CURRENT,688498.93,INR,ACTIVE,2023-06-22,2023-06-22 10:00:00.0000000,2023-06-22 10:00:00.0000000
900000001003,2822,BR005,SAVINGS,251879.27,INR,ACTIVE,2022-07-22,2022-07-22 10:00:00.0000000,2022-07-22 10:00:00.0000000
900000001004,4121,BR004,SALARY,33052.33,INR,INACTIVE,2023-04-24,2023-04-24 10:00:00.0000000,2023-04-24 10:00:00.0000000
900000001005,1825,BR005,SALARY,46290.44,INR,ACTIVE,2022-01-25,2022-01-25 10:00:00.0000000,2022-01-25 10:00:00.0000000
900000001006,2657,BR008,CURRENT,659417.02,INR,ACTIVE,2023-04-15,2023-04-15 10:00:00.0000000,2023-04-15 10:00:00.0000000
900000001007,2920,BR003,SAVINGS,164245.37,INR,ACTIVE,2023-05-29,2023-05-29 10:00:00.0000000,2023-05-29 10:00:00.0000000
900000001008,3138,BR005,CURRENT,363045.40,INR,ACTIVE,2022-07-08,2022-07-08 10:00:00.0000000,2022-07-08 10:00:00.0000000
900000001009,3307,BR004,CURRENT,33036.66,INR,INACTIVE,2023-04-26,2023-04-26 10:00:00.0000000,2023-04-26 10:00:00.0000000
900000001010,1556,BR007,SAVINGS,96021.71,INR,ACTIVE,2023-06-27,2023-06-27 10:00:00.0000000,2023-06-27 10:00:00.0000000
900000001011,2122,BR005,SALARY,464575.35,INR,ACTIVE,2023-05-10,2023-05-10 10:00:00.0000000,2023-05-10 10:00:00.0000000
900000001012,3911,BR005,SAVINGS,48598.11,INR,ACTIVE,2022-08-31,2022-08-31 10:00:00.0000000,2022-08-31 10:00:00.0000000
900000001013,1316,BR008,SALARY,445618.50,INR,ACTIVE,2022-01-22,2022-01-22 10:00:00.0000000,2022-01-22 10:00:00.0000000
900000001014,4410,BR003,SAVINGS,179903.72,INR,ACTIVE,2023-02-28,2023-02-28 10:00:00.0000000,2023-02-28 10:00:00.0000000
900000001015,2840,BR001,SALARY,199930.63,INR,ACTIVE,2022-08-07,2022-08-07 10:00:00.0000000,2022-08-07 10:00:00.0000000
900000001016,1438,BR006,SALARY,613785.26,INR,ACTIVE,2022-10-30,2022-10-30 10:00:00.0000000,2022-10-30 10:00:00.0000000
900000001017,3338,BR005,CURRENT,615973.92,INR,ACTIVE,2022-07-09,2022-07-09 10:00:00.0000000,2022-07-09 10:00:00.0000000
900000001018,3884,BR002,SAVINGS,641637.63,INR,ACTIVE,2022-01-11,2022-01-11 10:00:00.0000000,2022-01-11 10:00:00.0000000
900000001019,4492,BR003,SAVINGS,470000.92,INR,ACTIVE,2022-12-13,2022-12-13 10:00:00.0000000,2022-12-13 10:00:00.0000000
900000001020,2088,BR003,SAVINGS,478769.18,INR,ACTIVE,2022-07-02,2022-07-02 10:00:00.0000000,2022-07-02 10:00:00.0000000
900000001021,4236,BR002,CURRENT,58000.53,INR,ACTIVE,2023-03-30,2023-03-30 10:00:00.0000000,2023-03-30 10:00:00.0000000
900000001022,2439,BR004,CURRENT,407288.21,INR,ACTIVE,2022-03-31,2022-03-31 10:00:00.0000000,2022-03-31 10:00:00.0000000
900000001023,1540,BR004,SALARY,359034.24,INR,ACTIVE,2023-05-06,2023-05-06 10:00:00.0000000,2023-05-06 10:00:00.0000000
900000001024,4260,BR001,SALARY,10961.69,INR,ACTIVE,2023-08-08,2023-08-08 10:00:00.0000000,2023-08-08 10:00:00.0000000
900000001025,3038,BR003,SAVINGS,412028.40,INR,ACTIVE,2022-05-29,2022-05-29 10:00:00.0000000,2022-05-29 10:00:00.0000000
900000001026,4428,BR001,SALARY,451343.16,INR,ACTIVE,2023-04-18,2023-04-18 10:00:00.0000000,2023-04-18 10:00:00.0000000
900000001027,1824,BR005,SAVINGS,327317.81,INR,ACTIVE,2023-10-28,2023-10-28 10:00:00.0000000,2023-10-28 10:00:00.0000000
900000001028,2294,BR005,SAVINGS,387724.44,INR,ACTIVE,2022-04-03,2022-04-03 10:00:00.0000000,2022-04-03 10:00:00.0000000
900000001029,2364,BR007,SALARY,745810.43,INR,INACTIVE,2022-02-05,2022-02-05 10:00:00.0000000,2022-02-05 10:00:00.0000000
900000001030,3347,BR006,SALARY,34392.95,INR,ACTIVE,2022-11-06,2022-11-06 10:00:00.0000000,2022-11-06 10:00:00.0000000
900000001031,4062,BR003,CURRENT,378292.90,INR,ACTIVE,2023-06-02,2023-06-02 10:00:00.0000000,2023-06-02 10:00:00.0000000
900000001032,1734,BR003,SAVINGS,270049.21,INR,ACTIVE,2022-11-04,2022-11-04 10:00:00.0000000,2022-11-04 10:00:00.0000000
900000001033,4315,BR003,SAVINGS,663959.54,INR,ACTIVE,2022-04-18,2022-04-18 10:00:00.0000000,2022-04-18 10:00:00.0000000
900000001034,4018,BR005,SAVINGS,545831.23,INR,ACTIVE,2022-12-21,2022-12-21 10:00:00.0000000,2022-12-21 10:00:00.0000000
900000001035,1597,BR005,SAVINGS,109559.42,INR,ACTIVE,2022-03-04,2022-03-04 10:00:00.0000000,2022-03-04 10:00:00.0000000
900000001036,4100,BR001,SALARY,446450.16,INR,ACTIVE,2023-09-01,2023-09-01 10:00:00.0000000,2023-09-01 10:00:00.0000000
900000001037,1370,BR006,CURRENT,66843.24,INR,ACTIVE,2022-09-18,2022-09-18 10:00:00.0000000,2022-09-18 10:00:00.0000000
900000001038,2697,BR005,SAVINGS,530228.29,INR,ACTIVE,2022-12-25,2022-12-25 10:00:00.0000000,2022-12-25 10:00:00.0000000
900000001039,3651,BR006,SALARY,79636.02,INR,ACTIVE,2023-01-23,2023-01-23 10:00:00.0000000,2023-01-23 10:00:00.0000000
900000001040,2479,BR004,SAVINGS,411554.62,INR,ACTIVE,2023-03-30,2023-03-30 10:00:00.0000000,2023-03-30 10:00:00.0000000
900000001041,4377,BR002,SAVINGS,459500.80,INR,INACTIVE,2023-01-03,2023-01-03 10:00:00.0000000,2023-01-03 10:00:00.0000000
900000001042,1714,BR007,CURRENT,642142.38,INR,ACTIVE,2023-06-21,2023-06-21 10:00:00.0000000,2023-06-21 10:00:00.0000000
900000001043,2007,BR003,CURRENT,334875.79,INR,ACTIVE,2022-11-05,2022-11-05 10:00:00.0000000,2022-11-05 10:00:00.0000000
900000001044,1314,BR001,SAVINGS,47563.32,INR,ACTIVE,2023-07-25,2023-07-25 10:00:00.0000000,2023-07-25 10:00:00.0000000
900000001045,2955,BR003,SAVINGS,421922.99,INR,ACTIVE,2022-12-18,2022-12-18 10:00:00.0000000,2022-12-18 10:00:00.0000000
900000001046,2558,BR002,CURRENT,484826.56,INR,ACTIVE,2023-08-09,2023-08-09 10:00:00.0000000,2023-08-09 10:00:00.0000000
900000001047,2492,BR001,SALARY,97073.50,INR,ACTIVE,2023-02-18,2023-02-18 10:00:00.0000000,2023-02-18 10:00:00.0000000
900000001048,1124,BR008,SALARY,637708.16,INR,ACTIVE,2023-03-04,2023-03-04 10:00:00.0000000,2023-03-04 10:00:00.0000000
900000001049,1823,BR001,SALARY,377849.71,INR,ACTIVE,2023-11-12,2023-11-12 10:00:00.0000000,2023-11-12 10:00:00.0000000
900000001050,1346,BR004,SAVINGS,398241.23,INR,ACTIVE,2022-09-05,2022-09-05 10:00:00.0000000,2022-09-05 10:00:00.0000000
900000001051,1954,BR005,SALARY,513151.76,INR,ACTIVE,2023-05-06,2023-05-06 10:00:00.0000000,2023-05-06 10:00:00.0000000
900000001052,2156,BR003,SAVINGS,709488.69,INR,ACTIVE,2023-04-29,2023-04-29 10:00:00.0000000,2023-04-29 10:00:00.0000000
900000001053,3800,BR007,SAVINGS,66043.21,INR,INACTIVE,2022-10-14,2022-10-14 10:00:00.0000000,2022-10-14 10:00:00.0000000
900000001054,2430,BR008,SAVINGS,220055.09,INR,ACTIVE,2022-09-19,2022-09-19 10:00:00.0000000,2022-09-19 10:00:00.0000000
900000001055,2497,BR002,SALARY,473609.47,INR,ACTIVE,2022-12-06,2022-12-06 10:00:00.0000000,2022-12-06 10:00:00.0000000
900000001056,4035,BR006,SAVINGS,677969.50,INR,ACTIVE,2022-07-18,2022-07-18 10:00:00.0000000,2022-07-18 10:00:00.0000000
900000001057,3716,BR004,CURRENT,72822.31,INR,ACTIVE,2022-01-11,2022-01-11 10:00:00.0000000,2022-01-11 10:00:00.0000000
900000001058,3135,BR005,SAVINGS,235524.32,INR,ACTIVE,2022-07-27,2022-07-27 10:00:00.0000000,2022-07-27 10:00:00.0000000
900000001059,4442,BR003,SALARY,224087.24,INR,ACTIVE,2022-01-09,2022-01-09 10:00:00.0000000,2022-01-09 10:00:00.0000000
900000001060,1567,BR006,SAVINGS,475839.17,INR,ACTIVE,2023-01-03,2023-01-03 10:00:00.0000000,2023-01-03 10:00:00.0000000
900000001061,1748,BR007,CURRENT,678168.52,INR,ACTIVE,2022-09-03,2022-09-03 10:00:00.0000000,2022-09-03 10:00:00.0000000
900000001062,1760,BR006,CURRENT,32873.13,INR,ACTIVE,2023-04-07,2023-04-07 10:00:00.0000000,2023-04-07 10:00:00.0000000
900000001063,4012,BR005,CURRENT,454348.63,INR,ACTIVE,2022-04-21,2022-04-21 10:00:00.0000000,2022-04-21 10:00:00.0000000
900000001064,2181,BR008,SAVINGS,147306.06,INR,ACTIVE,2023-04-17,2023-04-17 10:00:00.0000000,2023-04-17 10:00:00.0000000
900000001065,3361,BR006,SAVINGS,478657.98,INR,ACTIVE,2023-06-08,2023-06-08 10:00:00.0000000,2023-06-08 10:00:00.0000000
900000001066,2831,BR005,SAVINGS,174190.60,INR,ACTIVE,2023-01-12,2023-01-12 10:00:00.0000000,2023-01-12 10:00:00.0000000
900000001067,3228,BR002,SAVINGS,631470.76,INR,ACTIVE,2022-03-20,2022-03-20 10:00:00.0000000,2022-03-20 10:00:00.0000000
900000001068,4058,BR007,SALARY,606932.64,INR,ACTIVE,2022-07-27,2022-07-27 10:00:00.0000000,2022-07-27 10:00:00.0000000
900000001069,1554,BR002,SALARY,99674.36,INR,ACTIVE,2023-04-20,2023-04-20 10:00:00.0000000,2023-04-20 10:00:00.0000000
900000001070,3435,BR003,CURRENT,372794.57,INR,ACTIVE,2023-05-07,2023-05-07 10:00:00.0000000,2023-05-07 10:00:00.0000000
900000001071,2288,BR006,CURRENT,98705.17,INR,ACTIVE,2022-11-01,2022-11-01 10:00:00.0000000,2022-11-01 10:00:00.0000000
900000001072,2270,BR002,SALARY,665197.23,INR,ACTIVE,2022-03-19,2022-03-19 10:00:00.0000000,2022-03-19 10:00:00.0000000
900000001073,1190,BR008,SAVINGS,459089.57,INR,ACTIVE,2022-01-25,2022-01-25 10:00:00.0000000,2022-01-25 10:00:00.0000000
900000001074,2039,BR008,SAVINGS,600851.95,INR,ACTIVE,2022-02-01,2022-02-01 10:00:00.0000000,2022-02-01 10:00:00.0000000
900000001075,3751,BR005,SAVINGS,503648.34,INR,ACTIVE,2023-06-11,2023-06-11 10:00:00.0000000,2023-06-11 10:00:00.0000000
900000001076,2499,BR001,CURRENT,147435.76,INR,ACTIVE,2022-08-16,2022-08-16 10:00:00.0000000,2022-08-16 10:00:00.0000000
900000001077,2410,BR006,CURRENT,322224.79,INR,ACTIVE,2023-02-08,2023-02-08 10:00:00.0000000,2023-02-08 10:00:00.0000000
900000001078,1204,BR003,SAVINGS,241404.09,INR,ACTIVE,2023-08-27,2023-08-27 10:00:00.0000000,2023-08-27 10:00:00.0000000
900000001079,1670,BR008,SAVINGS,424809.14,INR,INACTIVE,2023-07-13,2023-07-13 10:00:00.0000000,2023-07-13 10:00:00.0000000
900000001080,2756,BR003,SAVINGS,67119.58,INR,ACTIVE,2022-06-29,2022-06-29 10:00:00.0000000,2022-06-29 10:00:00.0000000
900000001081,1012,BR006,CURRENT,421530.11,INR,ACTIVE,2022-02-10,2022-02-10 10:00:00.0000000,2022-02-10 10:00:00.0000000
900000001082,2130,BR007,CURRENT,371568.75,INR,ACTIVE,2023-04-10,2023-04-10 10:00:00.0000000,2023-04-10 10:00:00.0000000
900000001083,3500,BR004,SAVINGS,622270.45,INR,ACTIVE,2023-10-08,2023-10-08 10:00:00.0000000,2023-10-08 10:00:00.0000000
900000001084,4477,BR007,SALARY,611612.39,INR,ACTIVE,2022-06-24,2022-06-24 10:00:00.0000000,2022-06-24 10:00:00.0000000
900000001085,1979,BR003,SAVINGS,230528.54,INR,ACTIVE,2023-05-22,2023-05-22 10:00:00.0000000,2023-05-22 10:00:00.0000000
900000001086,2636,BR004,SAVINGS,69695.65,INR,ACTIVE,2023-06-19,2023-06-19 10:00:00.0000000,2023-06-19 10:00:00.0000000
900000001087,2287,BR002,CURRENT,129643.02,INR,ACTIVE,2023-10-22,2023-10-22 10:00:00.0000000,2023-10-22 10:00:00.0000000
900000001088,2889,BR008,SAVINGS,644913.08,INR,ACTIVE,2023-01-16,2023-01-16 10:00:00.0000000,2023-01-16 10:00:00.0000000
900000001089,2875,BR004,SALARY,373300.67,INR,ACTIVE,2023-07-11,2023-07-11 10:00:00.0000000,2023-07-11 10:00:00.0000000
900000001090,2315,BR007,CURRENT,217707.28,INR,ACTIVE,2023-07-11,2023-07-11 10:00:00.0000000,2023-07-11 10:00:00.0000000
900000001091,2534,BR008,CURRENT,90251.82,INR,ACTIVE,2023-10-09,2023-10-09 10:00:00.0000000,2023-10-09 10:00:00.0000000
900000001092,4357,BR004,SAVINGS,447129.12,INR,ACTIVE,2023-04-03,2023-04-03 10:00:00.0000000,2023-04-03 10:00:00.0000000
900000001093,1453,BR003,CURRENT,326930.43,INR,ACTIVE,2023-01-01,2023-01-01 10:00:00.0000000,2023-01-01 10:00:00.0000000
900000001094,3530,BR004,SAVINGS,325967.92,INR,ACTIVE,2022-10-21,2022-10-21 10:00:00.0000000,2022-10-21 10:00:00.0000000
900000001095,3951,BR008,CURRENT,607704.75,INR,ACTIVE,2023-01-12,2023-01-12 10:00:00.0000000,2023-01-12 10:00:00.0000000
900000001096,2850,BR008,SAVINGS,299541.84,INR,ACTIVE,2022-02-11,2022-02-11 10:00:00.0000000,2022-02-11 10:00:00.0000000
900000001097,1962,BR008,CURRENT,489935.32,INR,ACTIVE,2022-09-29,2022-09-29 10:00:00.0000000,2022-09-29 10:00:00.0000000
900000001098,3932,BR007,SAVINGS,544180.37,INR,ACTIVE,2022-12-07,2022-12-07 10:00:00.0000000,2022-12-07 10:00:00.0000000
900000001099,1102,BR006,SAVINGS,77218.42,INR,ACTIVE,2022-12-23,2022-12-23 10:00:00.0000000,2022-12-23 10:00:00.0000000
900000001100,3647,BR006,CURRENT,724648.46,INR,ACTIVE,2023-02-19,2023-02-19 10:00:00.0000000,2023-02-19 10:00:00.0000000
900000001101,2965,BR005,SAVINGS,434760.39,INR,ACTIVE,2022-06-29,2022-06-29 10:00:00.0000000,2022-06-29 10:00:00.0000000
900000001102,2407,BR005,SAVINGS,435406.73,INR,ACTIVE,2022-12-15,2022-12-15 10:00:00.0000000,2022-12-15 10:00:00.0000000
900000001103,4166,BR006,SALARY,335970.22,INR,ACTIVE,2023-02-07,2023-02-07 10:00:00.0000000,2023-02-07 10:00:00.0000000
900000001104,3425,BR002,SALARY,423094.15,INR,ACTIVE,2022-02-25,2022-02-25 10:00:00.0000000,2022-02-25 10:00:00.0000000
900000001105,2711,BR006,SAVINGS,710862.48,INR,ACTIVE,2022-11-11,2022-11-11 10:00:00.0000000,2022-11-11 10:00:00.0000000
900000001106,3534,BR006,CURRENT,143955.57,INR,ACTIVE,2022-10-28,2022-10-28 10:00:00.0000000,2022-10-28 10:00:00.0000000
900000001107,3145,BR001,SAVINGS,697772.96,INR,ACTIVE,2022-10-17,2022-10-17 10:00:00.0000000,2022-10-17 10:00:00.0000000
900000001108,1546,BR006,CURRENT,371214.26,INR,ACTIVE,2023-06-06,2023-06-06 10:00:00.0000000,2023-06-06 10:00:00.0000000
900000001109,3439,BR008,SAVINGS,661669.72,INR,ACTIVE,2023-03-14,2023-03-14 10:00:00.0000000,2023-03-14 10:00:00.0000000
900000001110,3653,BR006,SAVINGS,299722.29,INR,INACTIVE,2022-07-23,2022-07-23 10:00:00.0000000,2022-07-23 10:00:00.0000000
900000001111,3460,BR001,SALARY,748733.04,INR,ACTIVE,2023-11-06,2023-11-06 10:00:00.0000000,2023-11-06 10:00:00.0000000
900000001112,1927,BR003,SAVINGS,41148.25,INR,ACTIVE,2022-09-02,2022-09-02 10:00:00.0000000,2022-09-02 10:00:00.0000000
900000001113,3670,BR004,CURRENT,661980.62,INR,ACTIVE,2022-07-02,2022-07-02 10:00:00.0000000,2022-07-02 10:00:00.0000000
900000001114,2490,BR003,SALARY,63984.44,INR,ACTIVE,2023-03-29,2023-03-29 10:00:00.0000000,2023-03-29 10:00:00.0000000
900000001115,1706,BR001,SALARY,706834.75,INR,ACTIVE,2023-09-16,2023-09-16 10:00:00.0000000,2023-09-16 10:00:00.0000000
900000001116,1970,BR007,CURRENT,185697.94,INR,ACTIVE,2023-07-11,2023-07-11 10:00:00.0000000,2023-07-11 10:00:00.0000000
900000001117,3826,BR006,SAVINGS,533997.96,INR,ACTIVE,2023-07-25,2023-07-25 10:00:00.0000000,2023-07-25 10:00:00.0000000
900000001118,2785,BR006,CURRENT,92192.56,INR,ACTIVE,2022-07-26,2022-07-26 10:00:00.0000000,2022-07-26 10:00:00.0000000
900000001119,3909,BR008,SALARY,124874.66,INR,ACTIVE,2022-04-24,2022-04-24 10:00:00.0000000,2022-04-24 10:00:00.0000000
900000001120,4233,BR008,SALARY,272584.64,INR,ACTIVE,2023-06-17,2023-06-17 10:00:00.0000000,2023-06-17 10:00:00.0000000
900000001121,2703,BR001,SAVINGS,39600.62,INR,ACTIVE,2023-05-04,2023-05-04 10:00:00.0000000,2023-05-04 10:00:00.0000000
900000001122,1286,BR006,SAVINGS,702421.69,INR,ACTIVE,2022-08-26,2022-08-26 10:00:00.0000000,2022-08-26 10:00:00.0000000
900000001123,1374,BR002,SAVINGS,242779.88,INR,ACTIVE,2022-01-24,2022-01-24 10:00:00.0000000,2022-01-24 10:00:00.0000000
900000001124,1438,BR001,SALARY,326603.94,INR,ACTIVE,2022-01-24,2022-01-24 10:00:00.0000000,2022-01-24 10:00:00.0000000
900000001125,1525,BR004,SALARY,79375.68,INR,ACTIVE,2023-06-14,2023-06-14 10:00:00.0000000,2023-06-14 10:00:00.0000000
900000001126,3152,BR003,SAVINGS,579440.23,INR,INACTIVE,2022-01-17,2022-01-17 10:00:00.0000000,2022-01-17 10:00:00.0000000
900000001127,2208,BR007,SALARY,394357.18,INR,ACTIVE,2023-06-26,2023-06-26 10:00:00.0000000,2023-06-26 10:00:00.0000000
900000001128,2654,BR007,SAVINGS,38824.33,INR,ACTIVE,2023-09-05,2023-09-05 10:00:00.0000000,2023-09-05 10:00:00.0000000
900000001129,4046,BR008,SAVINGS,497621.44,INR,ACTIVE,2023-11-22,2023-11-22 10:00:00.0000000,2023-11-22 10:00:00.0000000
900000001130,3974,BR007,SAVINGS,7507.34,INR,ACTIVE,2022-01-11,2022-01-11 10:00:00.0000000,2022-01-11 10:00:00.0000000
900000001131,1770,BR006,SALARY,591317.85,INR,INACTIVE,2022-09-06,2022-09-06 10:00:00.0000000,2022-09-06 10:00:00.0000000
900000001132,2420,BR005,CURRENT,171914.52,INR,ACTIVE,2023-01-27,2023-01-27 10:00:00.0000000,2023-01-27 10:00:00.0000000
900000001133,2224,BR005,SAVINGS,222108.36,INR,ACTIVE,2022-10-29,2022-10-29 10:00:00.0000000,2022-10-29 10:00:00.0000000
900000001134,3920,BR004,CURRENT,552826.60,INR,ACTIVE,2022-08-11,2022-08-11 10:00:00.0000000,2022-08-11 10:00:00.0000000
900000001135,4412,BR002,SAVINGS,164202.69,INR,ACTIVE,2022-12-24,2022-12-24 10:00:00.0000000,2022-12-24 10:00:00.0000000
900000001136,4134,BR007,CURRENT,417756.00,INR,ACTIVE,2023-08-01,2023-08-01 10:00:00.0000000,2023-08-01 10:00:00.0000000
900000001137,2899,BR001,SAVINGS,420001.02,INR,ACTIVE,2023-11-11,2023-11-11 10:00:00.0000000,2023-11-11 10:00:00.0000000
900000001138,1163,BR001,SALARY,190717.90,INR,ACTIVE,2023-10-17,2023-10-17 10:00:00.0000000,2023-10-17 10:00:00.0000000
900000001139,3818,BR007,SALARY,306566.43,INR,ACTIVE,2023-01-10,2023-01-10 10:00:00.0000000,2023-01-10 10:00:00.0000000
900000001140,3781,BR005,SAVINGS,199360.01,INR,ACTIVE,2023-11-13,2023-11-13 10:00:00.0000000,2023-11-13 10:00:00.0000000
900000001141,1960,BR007,SAVINGS,373785.68,INR,ACTIVE,2022-12-16,2022-12-16 10:00:00.0000000,2022-12-16 10:00:00.0000000
900000001142,1347,BR004,SAVINGS,344359.02,INR,ACTIVE,2023-03-29,2023-03-29 10:00:00.0000000,2023-03-29 10:00:00.0000000
900000001143,3815,BR006,SAVINGS,250453.29,INR,ACTIVE,2022-06-12,2022-06-12 10:00:00.0000000,2022-06-12 10:00:00.0000000
900000001144,4458,BR002,SAVINGS,98061.52,INR,ACTIVE,2022-03-23,2022-03-23 10:00:00.0000000,2022-03-23 10:00:00.0000000
900000001145,1579,BR001,SALARY,490268.99,INR,ACTIVE,2022-06-10,2022-06-10 10:00:00.0000000,2022-06-10 10:00:00.0000000
900000001146,2913,BR006,CURRENT,279059.70,INR,ACTIVE,2023-05-24,2023-05-24 10:00:00.0000000,2023-05-24 10:00:00.0000000
900000001147,3698,BR007,SAVINGS,376828.43,INR,ACTIVE,2023-10-05,2023-10-05 10:00:00.0000000,2023-10-05 10:00:00.0000000
900000001148,3513,BR001,SAVINGS,708008.95,INR,ACTIVE,2023-06-23,2023-06-23 10:00:00.0000000,2023-06-23 10:00:00.0000000
900000001149,4167,BR007,CURRENT,45408.56,INR,ACTIVE,2022-11-19,2022-11-19 10:00:00.0000000,2022-11-19 10:00:00.0000000
900000001150,2535,BR007,SAVINGS,675219.49,INR,INACTIVE,2023-01-25,2023-01-25 10:00:00.0000000,2023-01-25 10:00:00.0000000
900000001151,3261,BR001,SAVINGS,732638.31,INR,ACTIVE,2022-08-25,2022-08-25 10:00:00.0000000,2022-08-25 10:00:00.0000000
900000001152,1530,BR005,SALARY,714083.32,INR,ACTIVE,2023-09-09,2023-09-09 10:00:00.0000000,2023-09-09 10:00:00.0000000
900000001153,2380,BR005,SALARY,207581.62,INR,ACTIVE,2023-11-19,2023-11-19 10:00:00.0000000,2023-11-19 10:00:00.0000000
900000001154,3310,BR006,SAVINGS,41573.41,INR,ACTIVE,2022-08-23,2022-08-23 10:00:00.0000000,2022-08-23 10:00:00.0000000
900000001155,1409,BR008,CURRENT,92201.75,INR,ACTIVE,2022-04-03,2022-04-03 10:00:00.0000000,2022-04-03 10:00:00.0000000
900000001156,1447,BR002,SAVINGS,68673.44,INR,ACTIVE,2023-07-10,2023-07-10 10:00:00.0000000,2023-07-10 10:00:00.0000000
900000001157,4484,BR002,SAVINGS,470277.33,INR,ACTIVE,2022-01-25,2022-01-25 10:00:00.0000000,2022-01-25 10:00:00.0000000
900000001158,3336,BR007,SAVINGS,458895.52,INR,INACTIVE,2023-04-21,2023-04-21 10:00:00.0000000,2023-04-21 10:00:00.0000000
900000001159,1994,BR006,SAVINGS,186106.52,INR,ACTIVE,2022-04-06,2022-04-06 10:00:00.0000000,2022-04-06 10:00:00.0000000
900000001160,2389,BR005,SALARY,408779.89,INR,ACTIVE,2022-05-23,2022-05-23 10:00:00.0000000,2022-05-23 10:00:00.0000000
900000001161,2284,BR003,SAVINGS,701408.54,INR,ACTIVE,2023-01-01,2023-01-01 10:00:00.0000000,2023-01-01 10:00:00.0000000
900000001162,3513,BR008,CURRENT,461927.56,INR,ACTIVE,2023-01-09,2023-01-09 10:00:00.0000000,2023-01-09 10:00:00.0000000
900000001163,2002,BR008,SAVINGS,169511.88,INR,ACTIVE,2023-02-09,2023-02-09 10:00:00.0000000,2023-02-09 10:00:00.0000000
