TXN202600004291,900000001622,PHONEPE,FAILED,ERR_INSUFFICIENT_FUNDS,1040,MOBILE_APP,"Bengaluru, IND",2024-01-06 23:02:00.0000000
TXN202600004292,900000001413,PAYTM,SUCCESS,SUCCESS,1088,MOBILE_APP,"Pune, IND",2024-01-06 23:04:00.0000000
TXN202600004293,900000001087,STRIPE,SUCCESS,SUCCESS,861,DESKTOP_WEB,"Pune, IND",2024-01-06 23:06:00.0000000
TXN202600004294,900000000050,CASHFREE,SUCCESS,SUCCESS,855,MOBILE_APP,"Hyderabad, IND",2024-01-06 23:08:00.0000000
TXN202600004295,900000002243,BILLDESK,PENDING,ERR_INSUFFICIENT_FUNDS,279,MOBILE_WEB,"Delhi, IND",2024-01-06 23:10:00.0000000
TXN202600004296,900000001644,PAYTM,SUCCESS,SUCCESS,865,DESKTOP_WEB,"Chennai, IND",2024-01-06 23:12:00.0000000
TXN202600004297,900000000275,CASHFREE,SUCCESS,SUCCESS,830,DESKTOP_WEB,"Hyderabad, IND",2024-01-06 23:14:00.0000000
TXN202600004298,900000002757,PHONEPE,FAILED,ERR_INVALID_PIN,273,DESKTOP_WEB,"Pune, IND",2024-01-06 23:16:00.0000000
TXN202600004299,900000002855,CASHFREE,SUCCESS,SUCCESS,1142,DESKTOP_WEB,"Mumbai, IND",2024-01-06 23:18:00.0000000
TXN202600004300,900000003684,RAZORPAY,SUCCESS,SUCCESS,827,MOBILE_APP,"Delhi, IND",2024-01-06 23:20:00.0000000
TXN202600004301,900000000323,PHONEPE,SUCCESS,SUCCESS,480,MOBILE_WEB,"Mumbai, IND",2024-01-06 23:22:00.0000000
TXN202600004302,900000000795,RAZORPAY,FAILED,ERR_TIMEOUT,47,DESKTOP_WEB,"Mumbai, IND",2024-01-06 23:24:00.0000000
TXN202600004303,900000002773,BILLDESK,SUCCESS,SUCCESS,556,DESKTOP_WEB,"Hyderabad, IND",2024-01-06 23:26:00.0000000
TXN202600004304,900000002316,CASHFREE,SUCCESS,SUCCESS,1162,MOBILE_APP,"Mumbai, IND",2024-01-06 23:28:00.0000000
TXN202600004305,900000002877,RAZORPAY,FAILED,ERR_TIMEOUT,828,MOBILE_APP,"Pune, IND",2024-01-06 23:30:00.0000000
TXN202600004306,900000001914,CASHFREE,SUCCESS,SUCCESS,1073,DESKTOP_WEB,"Bengaluru, IND",2024-01-06 23:32:00.0000000
TXN202600004307,900000003672,RAZORPAY,SUCCESS,SUCCESS,715,MOBILE_WEB,"Pune, IND",2024-01-06 23:34:00.0000000
TXN202600004308,900000002934,STRIPE,SUCCESS,SUCCESS,1065,MOBILE_APP,"Mumbai, IND",2024-01-06 23:36:00.0000000
TXN202600004309,900000002214,PHONEPE,SUCCESS,SUCCESS,622,MOBILE_APP,"Bengaluru, IND",2024-01-06 23:38:00.0000000
TXN202600004310,900000002900,BILLDESK,SUCCESS,SUCCESS,217,DESKTOP_WEB,"Delhi, IND",2024-01-06 23:40:00.0000000
TXN202600004311,900000001816,BILLDESK,FAILED,ERR_INSUFFICIENT_FUNDS,542,MOBILE_WEB,"Mumbai, IND",2024-01-06 23:42:00.0000000
TXN202600004312,900000000651,BILLDESK,SUCCESS,SUCCESS,576,MOBILE_APP,"Mumbai, IND",2024-01-06 23:44:00.0000000
TXN202600004313,900000002500,STRIPE,PENDING,ERR_INSUFFICIENT_FUNDS,1089,MOBILE_APP,"Hyderabad, IND",2024-01-06 23:46:00.0000000
TXN202600004314,900000000627,PHONEPE,SUCCESS,SUCCESS,403,MOBILE_WEB,"Bengaluru, IND",2024-01-06 23:48:00.0000000
TXN202600004315,900000001226,PHONEPE,PENDING,ERR_INVALID_PIN,632,MOBILE_WEB,"Bengaluru, IND",2024-01-06 23:50:00.0000000
TXN202600004316,900000001506,STRIPE,FAILED,ERR_TIMEOUT,433,MOBILE_WEB,"Pune, IND",2024-01-06 23:52:00.0000000
TXN202600004317,900000000014,BILLDESK,SUCCESS,SUCCESS,201,MOBILE_APP,"Pune, IND",2024-01-06 23:54:00.0000000
TXN202600004318,900000001580,RAZORPAY,SUCCESS,SUCCESS,314,DESKTOP_WEB,"Delhi, IND",2024-01-06 23:56:00.0000000
TXN202600004319,900000000861,RAZORPAY,SUCCESS,SUCCESS,457,DESKTOP_WEB,"Pune, IND",2024-01-06 23:58:00.0000000
TXN202600004320,900000000959,PAYTM,FAILED,ERR_TIMEOUT,485,DESKTOP_WEB,"Mumbai, IND",2024-01-07 00:00:00.0000000
TXN202600004321,900000003813,CASHFREE,SUCCESS,SUCCESS,1118,MOBILE_WEB,"Pune, IND",2024-01-07 00:02:00.0000000
TXN202600004322,900000002230,RAZORPAY,SUCCESS,SUCCESS,85,MOBILE_WEB,"Mumbai, IND",2024-01-07 00:04:00.0000000
TXN202600004323,900000002683,PHONEPE,SUCCESS,SUCCESS,1128,DESKTOP_WEB,"Mumbai, IND",2024-01-07 00:06:00.0000000
TXN202600004324,900000003375,CASHFREE,SUCCESS,SUCCESS,1119,MOBILE_APP,"Bengaluru, IND",2024-01-07 00:08:00.0000000
TXN202600004325,900000001098,RAZORPAY,PENDING,ERR_INSUFFICIENT_FUNDS,532,MOBILE_APP,"Mumbai, IND",2024-01-07 00:10:00.0000000
TXN202600004326,900000003849,CASHFREE,SUCCESS,SUCCESS,537,DESKTOP_WEB,"Chennai, IND",2024-01-07 00:12:00.0000000
TXN202600004327,900000001299,BILLDESK,SUCCESS,SUCCESS,1044,DESKTOP_WEB,"Delhi, IND",2024-01-07 00:14:00.0000000
TXN202600004328,900000003383,PAYTM,FAILED,ERR_INVALID_PIN,519,MOBILE_WEB,"Hyderabad, IND",2024-01-07 00:16:00.0000000
TXN202600004329,900000003810,BILLDESK,SUCCESS,SUCCESS,855,MOBILE_WEB,"Pune, IND",2024-01-07 00:18:00.0000000
TXN202600004330,900000000111,BILLDESK,SUCCESS,SUCCESS,582,MOBILE_APP,"Chennai, IND",2024-01-07 00:20:00.0000000
TXN202600004331,900000003327,CASHFREE,SUCCESS,SUCCESS,677,MOBILE_APP,"Pune, IND",2024-01-07 00:22:00.0000000
TXN202600004332,900000002605,RAZORPAY,SUCCESS,SUCCESS,371,MOBILE_WEB,"Chennai, IND",2024-01-07 00:24:00.0000000
TXN202600004333,900000003865,PAYTM,FAILED,ERR_TIMEOUT,447,MOBILE_APP,"Hyderabad, IND",2024-01-07 00:26:00.0000000
TXN202600004334,900000000057,CASHFREE,SUCCESS,SUCCESS,443,MOBILE_WEB,"Mumbai, IND",2024-01-07 00:28:00.0000000
TXN202600004335,900000002068,STRIPE,SUCCESS,SUCCESS,1142,MOBILE_APP,"Pune, IND",2024-01-07 00:30:00.0000000
TXN202600004336,900000001405,STRIPE,SUCCESS,SUCCESS,783,MOBILE_WEB,"Chennai, IND",2024-01-07 00:32:00.0000000
TXN202600004337,900000002050,RAZORPAY,SUCCESS,SUCCESS,244,MOBILE_WEB,"Chennai, IND",2024-01-07 00:34:00.0000000
TXN202600004338,900000002760,PAYTM,PENDING,ERR_INVALID_PIN,557,DESKTOP_WEB,"Chennai, IND",2024-01-07 00:36:00.0000000
TXN202600004339,900000000877,PAYTM,SUCCESS,SUCCESS,1033,MOBILE_APP,"Pune, IND",2024-01-07 00:38:00.0000000
TXN202600004340,900000002775,STRIPE,FAILED,ERR_INVALID_PIN,1146,DESKTOP_WEB,"Hyderabad, IND",2024-01-07 00:40:00.0000000
TXN202600004341,900000001656,PHONEPE,SUCCESS,SUCCESS,1098,DESKTOP_WEB,"Delhi, IND",2024-01-07 00:42:00.0000000
TXN202600004342,900000000089,CASHFREE,SUCCESS,SUCCESS,900,MOBILE_APP,"Hyderabad, IND",2024-01-07 00:44:00.0000000
TXN202600004343,900000001471,BILLDESK,SUCCESS,SUCCESS,159,MOBILE_WEB,"Delhi, IND",2024-01-07 00:46:00.0000000
TXN202600004344,900000001890,STRIPE,FAILED,ERR_INVALID_PIN,352,DESKTOP_WEB,"Chennai, IND",2024-01-07 00:48:00.0000000
TXN202600004345,900000002587,PHONEPE,SUCCESS,SUCCESS,689,MOBILE_APP,"Mumbai, IND",2024-01-07 00:50:00.0000000
TXN202600004346,900000001716,CASHFREE,SUCCESS,SUCCESS,869,MOBILE_APP,"Bengaluru, IND",2024-01-07 00:52:00.0000000
TXN202600004347,900000002184,BILLDESK,SUCCESS,SUCCESS,48,MOBILE_WEB,"Hyderabad, IND",2024-01-07 00:54:00.0000000
TXN202600004348,900000002432,PAYTM,SUCCESS,SUCCESS,440,DESKTOP_WEB,"Chennai, IND",2024-01-07 00:56:00.0000000
TXN202600004349,900000002482,PHONEPE,SUCCESS,SUCCESS,560,DESKTOP_WEB,"Delhi, IND",2024-01-07 00:58:00.0000000
TXN202600004350,900000003576,CASHFREE,PENDING,ERR_INSUFFICIENT_FUNDS,1092,MOBILE_WEB,"Chennai, IND",2024-01-07 01:00:00.0000000
TXN202600004351,900000000709,PHONEPE,SUCCESS,SUCCESS,395,MOBILE_WEB,"Mumbai, IND",2024-01-07 01:02:00.0000000
TXN202600004352,900000002833,PAYTM,SUCCESS,SUCCESS,467,MOBILE_WEB,"Bengaluru, IND",2024-01-07 01:04:00.0000000
TXN202600004353,900000001963,CASHFREE,SUCCESS,SUCCESS,561,MOBILE_WEB,"Chennai, IND",2024-01-07 01:06:00.0000000
TXN202600004354,900000000586,PAYTM,SUCCESS,SUCCESS,433,MOBILE_WEB,"Mumbai, IND",2024-01-07 01:08:00.0000000
TXN202600004355,900000003897,BILLDESK,SUCCESS,SUCCESS,336,MOBILE_APP,"Chennai, IND",2024-01-07 01:10:00.0000000
TXN202600004356,900000002915,BILLDESK,SUCCESS,SUCCESS,164,MOBILE_APP,"Bengaluru, IND",2024-01-07 01:12:00.0000000
TXN202600004357,900000003477,STRIPE,SUCCESS,SUCCESS,57,MOBILE_WEB,"Bengaluru, IND",2024-01-07 01:14:00.0000000
TXN202600004358,900000002835,CASHFREE,SUCCESS,SUCCESS,1176,MOBILE_APP,"Chennai, IND",2024-01-07 01:16:00.0000000
TXN202600004359,900000001493,RAZORPAY,SUCCESS,SUCCESS,1105,DESKTOP_WEB,"Hyderabad, IND",2024-01-07 01:18:00.0000000
TXN202600004360,900000000765,RAZORPAY,PENDING,ERR_TIMEOUT,250,MOBILE_APP,"Hyderabad, IND",2024-01-07 01:20:00.0000000
TXN202600004361,900000003970,PHONEPE,PENDING,ERR_INVALID_PIN,390,DESKTOP_WEB,"Delhi, IND",2024-01-07 01:22:00.0000000
TXN202600004362,900000003680,PAYTM,FAILED,ERR_INVALID_PIN,202,MOBILE_APP,"Chennai, IND",2024-01-07 01:24:00.0000000
TXN202600004363,900000000564,RAZORPAY,SUCCESS,SUCCESS,552,DESKTOP_WEB,"Mumbai, IND",2024-01-07 01:26:00.0000000
TXN202600004364,900000002219,CASHFREE,SUCCESS,SUCCESS,1000,MOBILE_APP,"Chennai, IND",2024-01-07 01:28:00.0000000
TXN202600004365,900000000669,RAZORPAY,SUCCESS,SUCCESS,993,MOBILE_APP,"Mumbai, IND",2024-01-07 01:30:00.0000000
TXN202600004366,900000000001,PAYTM,SUCCESS,SUCCESS,140,DESKTOP_WEB,"Delhi, IND",2024-01-07 01:32:00.0000000
TXN202600004367,900000001670,PHONEPE,SUCCESS,SUCCESS,734,DESKTOP_WEB,"Hyderabad, IND",2024-01-07 01:34:00.0000000
TXN202600004368,900000001068,CASHFREE,SUCCESS,SUCCESS,815,MOBILE_APP,"Bengaluru, IND",2024-01-07 01:36:00.0000000
TXN202600004369,900000002875,PHONEPE,FAILED,ERR_INVALID_PIN,618,MOBILE_WEB,"Bengaluru, IND",2024-01-07 01:38:00.0000000
TXN202600004370,900000000151,BILLDESK,SUCCESS,SUCCESS,1158,MOBILE_APP,"Bengaluru, IND",2024-01-07 01:40:00.0000000
TXN202600004371,900000000469,STRIPE,SUCCESS,SUCCESS,375,MOBILE_WEB,"Delhi, IND",2024-01-07 01:42:00.0000000
TXN202600004372,900000002598,PHONEPE,SUCCESS,SUCCESS,175,MOBILE_WEB,"Hyderabad, IND",2024-01-07 01:44:00.0000000
TXN202600004373,900000001060,BILLDESK,SUCCESS,SUCCESS,735,MOBILE_WEB,"Hyderabad, IND",2024-01-07 01:46:00.0000000
TXN202600004374,900000001495,STRIPE,SUCCESS,SUCCESS,465,DESKTOP_WEB,"Mumbai, IND",2024-01-07 01:48:00.0000000
TXN202600004375,900000000968,STRIPE,SUCCESS,SUCCESS,197,DESKTOP_WEB,"Bengaluru, IND",2024-01-07 01:50:00.0000000
TXN202600004376,900000001317,PAYTM,SUCCESS,SUCCESS,403,MOBILE_APP,"Chennai, IND",2024-01-07 01:52:00.0000000
TXN202600004377,900000002889,PAYTM,SUCCESS,SUCCESS,787,DESKTOP_WEB,"Pune, IND",2024-01-07 01:54:00.0000000
TXN202600004378,900000000852,STRIPE,PENDING,ERR_TIMEOUT,1185,MOBILE_WEB,"Mumbai, IND",2024-01-07 01:56:00.0000000
TXN202600004379,900000000053,STRIPE,SUCCESS,SUCCESS,611,DESKTOP_WEB,"Bengaluru, IND",2024-01-07 01:58:00.0000000
TXN202600004380,900000003642,STRIPE,SUCCESS,SUCCESS,1017,MOBILE_APP,"Pune, IND",2024-01-07 02:00:00.0000000
TXN202600004381,900000002191,BILLDESK,SUCCESS,SUCCESS,277,MOBILE_APP,"Pune, IND",2024-01-07 02:02:00.0000000
TXN202600004382,900000000315,PHONEPE,FAILED,ERR_INVALID_PIN,588,MOBILE_APP,"Pune, IND",2024-01-07 02:04:00.0000000
TXN202600004383,900000000164,BILLDESK,PENDING,ERR_INVALID_PIN,929,MOBILE_WEB,"Pune, IND",2024-01-07 02:06:00.0000000
TXN202600004384,900000000472,PHONEPE,SUCCESS,SUCCESS,1034,MOBILE_APP,"Hyderabad, IND",2024-01-07 02:08:00.0000000
TXN202600004385,900000003074,PHONEPE,FAILED,ERR_INSUFFICIENT_FUNDS,449,DESKTOP_WEB,"Bengaluru, IND",2024-01-07 02:10:00.0000000
TXN202600004386,900000001668,RAZORPAY,PENDING,ERR_INVALID_PIN,108,MOBILE_APP,"Mumbai, IND",2024-01-07 02:12:00.0000000
TXN202600004387,900000000993,STRIPE,SUCCESS,SUCCESS,553,DESKTOP_WEB,"Bengaluru, IND",2024-01-07 02:14:00.0000000
TXN202600004388,900000001662,PHONEPE,SUCCESS,SUCCESS,291,DESKTOP_WEB,"Hyderabad, IND",2024-01-07 02:16:00.0000000
TXN202600004389,900000003316,STRIPE,SUCCESS,SUCCESS,565,MOBILE_WEB,"Chennai, IND",2024-01-07 02:18:00.0000000
TXN202600004390,900000000407,STRIPE,SUCCESS,SUCCESS,658,MOBILE_APP,"Mumbai, IND",2024-01-07 02:20:00.0000000
TXN202600004391,900000002922,RAZORPAY,SUCCESS,SUCCESS,663,MOBILE_WEB,"Mumbai, IND",2024-01-07 02:22:00.0000000
TXN202600004392,900000002317,STRIPE,SUCCESS,SUCCESS,71,DESKTOP_WEB,"Delhi, IND",2024-01-07 02:24:00.0000000
TXN202600004393,900000001201,PAYTM,PENDING,ERR_TIMEOUT,223,MOBILE_WEB,"Pune, IND",2024-01-07 02:26:00.0000000
TXN202600004394,900000002564,PAYTM,SUCCESS,SUCCESS,580,MOBILE_WEB,"Pune, IND",2024-01-07 02:28:00.0000000
TXN202600004395,900000002088,CASHFREE,SUCCESS,SUCCESS,131,DESKTOP_WEB,"Bengaluru, IND",2024-01-07 02:30:00.0000000
TXN202600004396,900000001570,BILLDESK,SUCCESS,SUCCESS,1063,MOBILE_APP,"Pune, IND",2024-01-07 02:32:00.0000000
TXN202600004397,900000001134,PHONEPE,SUCCESS,SUCCESS,912,MOBILE_WEB,"Bengaluru, IND",2024-01-07 02:34:00.0000000
TXN202600004398,900000000743,PHONEPE,SUCCESS,SUCCESS,672,MOBILE_APP,"Hyderabad, IND",2024-01-07 02:36:00.0000000
TXN202600004399,900000001132,PHONEPE,FAILED,ERR_INVALID_PIN,1019,MOBILE_WEB,"Bengaluru, IND",2024-01-07 02:38:00.0000000
TXN202600004400,900000003370,BILLDESK,PENDING,ERR_TIMEOUT,899,MOBILE_APP,"Bengaluru, IND",2024-01-07 02:40:00.0000000
TXN202600004401,900000003279,CASHFREE,SUCCESS,SUCCESS,640,MOBILE_APP,"Delhi, IND",2024-01-07 02:42:00.0000000
TXN202600004402,900000000837,PAYTM,FAILED,ERR_INSUFFICIENT_FUNDS,317,MOBILE_WEB,"Bengaluru, IND",2024-01-07 02:44:00.0000000
TXN202600004403,900000003956,RAZORPAY,SUCCESS,SUCCESS,828,MOBILE_WEB,"Chennai, IND",2024-01-07 02:46:00.0000000
TXN202600004404,900000000214,STRIPE,SUCCESS,SUCCESS,769,MOBILE_APP,"Hyderabad, IND",2024-01-07 02:48:00.0000000
TXN202600004405,900000000045,CASHFREE,SUCCESS,SUCCESS,645,MOBILE_WEB,"Mumbai, IND",2024-01-07 02:50:00.0000000
TXN202600004406,900000003086,STRIPE,SUCCESS,SUCCESS,1054,MOBILE_WEB,"Mumbai, IND",2024-01-07 02:52:00.0000000
TXN202600004407,900000003780,PHONEPE,SUCCESS,SUCCESS,1148,MOBILE_APP,"Chennai, IND",2024-01-07 02:54:00.0000000
TXN202600004408,900000002548,RAZORPAY,SUCCESS,SUCCESS,576,MOBILE_WEB,"Mumbai, IND",2024-01-07 02:56:00.0000000
TXN202600004409,900000003711,PHONEPE,SUCCESS,SUCCESS,73,MOBILE_APP,"Delhi, IND",2024-01-07 02:58:00.0000000
TXN202600004410,900000003758,RAZORPAY,FAILED,ERR_INVALID_PIN,543,MOBILE_APP,"Chennai, IND",2024-01-07 03:00:00.0000000
TXN202600004411,900000003928,CASHFREE,SUCCESS,SUCCESS,1102,MOBILE_APP,"Chennai, IND",2024-01-07 03:02:00.0000000
TXN202600004412,900000000952,PHONEPE,SUCCESS,SUCCESS,422,MOBILE_WEB,"Chennai, IND",2024-01-07 03:04:00.0000000
TXN202600004413,900000001583,PAYTM,SUCCESS,SUCCESS,1059,DESKTOP_WEB,"Chennai, IND",2024-01-07 03:06:00.0000000
TXN202600004414,900000001230,PAYTM,FAILED,ERR_INSUFFICIENT_FUNDS,1000,DESKTOP_WEB,"Bengaluru, IND",2024-01-07 03:08:00.0000000
TXN202600004415,900000001839,CASHFREE,SUCCESS,SUCCESS,526,MOBILE_APP,"Bengaluru, IND",2024-01-07 03:10:00.0000000
TXN202600004416,900000002777,PHONEPE,FAILED,ERR_TIMEOUT,644,DESKTOP_WEB,"Pune, IND",2024-01-07 03:12:00.0000000
TXN202600004417,900000001470,PAYTM,FAILED,ERR_INVALID_PIN,476,MOBILE_APP,"Pune, IND",2024-01-07 03:14:00.0000000
TXN202600004418,900000002204,RAZORPAY,SUCCESS,SUCCESS,535,MOBILE_WEB,"Delhi, IND",2024-01-07 03:16:00.0000000
TXN202600004419,900000000471,PHONEPE,SUCCESS,SUCCESS,413,MOBILE_APP,"Chennai, IND",2024-01-07 03:18:00.0000000
TXN202600004420,900000003329,PAYTM,SUCCESS,SUCCESS,723,MOBILE_WEB,"Bengaluru, IND",2024-01-07 03:20:00.0000000
TXN202600004421,900000003023,BILLDESK,FAILED,ERR_INVALID_PIN,774,MOBILE_WEB,"Hyderabad, IND",2024-01-07 03:22:00.0000000
TXN202600004422,900000003729,PHONEPE,SUCCESS,SUCCESS,518,MOBILE_WEB,"Delhi, IND",2024-01-07 03:24:00.0000000
TXN202600004423,900000000198,RAZORPAY,SUCCESS,SUCCESS,926,MOBILE_WEB,"Delhi, IND",2024-01-07 03:26:00.0000000
TXN202600004424,900000000349,PHONEPE,SUCCESS,SUCCESS,1038,DESKTOP_WEB,"Pune, IND",2024-01-07 03:28:00.0000000
TXN202600004425,900000002688,PAYTM,SUCCESS,SUCCESS,1068,MOBILE_APP,"Hyderabad, IND",2024-01-07 03:30:00.0000000
TXN202600004426,900000003419,PAYTM,SUCCESS,SUCCESS,183,MOBILE_APP,"Bengaluru, IND",2024-01-07 03:32:00.0000000
TXN202600004427,900000002718,CASHFREE,FAILED,ERR_TIMEOUT,86,MOBILE_WEB,"Bengaluru, IND",2024-01-07 03:34:00.0000000
TXN202600004428,900000002575,CASHFREE,SUCCESS,SUCCESS,225,MOBILE_APP,"Chennai, IND",2024-01-07 03:36:00.0000000
TXN202600004429,900000001242,STRIPE,PENDING,ERR_INVALID_PIN,470,MOBILE_WEB,"Bengaluru, IND",2024-01-07 03:38:00.0000000
TXN202600004430,900000001909,CASHFREE,SUCCESS,SUCCESS,928,MOBILE_APP,"Hyderabad, IND",2024-01-07 03:40:00.0000000
TXN202600004431,900000003311,PHONEPE,SUCCESS,SUCCESS,1086,DESKTOP_WEB,"Mumbai, IND",2024-01-07 03:42:00.0000000
TXN202600004432,900000001263,PAYTM,FAILED,ERR_INSUFFICIENT_FUNDS,1062,MOBILE_WEB,"Mumbai, IND",2024-01-07 03:44:00.0000000
TXN202600004433,900000001047,PAYTM,SUCCESS,SUCCESS,701,MOBILE_APP,"Delhi, IND",2024-01-07 03:46:00.0000000
TXN202600004434,900000001324,CASHFREE,FAILED,ERR_TIMEOUT,917,DESKTOP_WEB,"Mumbai, IND",2024-01-07 03:48:00.0000000
TXN202600004435,900000002830,STRIPE,SUCCESS,SUCCESS,861,MOBILE_APP,"Delhi, IND",2024-01-07 03:50:00.0000000
TXN202600004436,900000002373,BILLDESK,PENDING,ERR_INVALID_PIN,1071,DESKTOP_WEB,"Pune, IND",2024-01-07 03:52:00.0000000
TXN202600004437,900000002036,PHONEPE,SUCCESS,SUCCESS,490,DESKTOP_WEB,"Pune, IND",2024-01-07 03:54:00.0000000
TXN202600004438,900000003220,PHONEPE,SUCCESS,SUCCESS,473,DESKTOP_WEB,"Chennai, IND",2024-01-07 03:56:00.0000000
TXN202600004439,900000001875,CASHFREE,SUCCESS,SUCCESS,113,MOBILE_APP,"Chennai, IND",2024-01-07 03:58:00.0000000
TXN202600004440,900000001987,BILLDESK,SUCCESS,SUCCESS,278,MOBILE_WEB,"Chennai, IND",2024-01-07 04:00:00.0000000
TXN202600004441,900000003668,RAZORPAY,PENDING,ERR_INVALID_PIN,943,MOBILE_WEB,"Delhi, IND",2024-01-07 04:02:00.0000000
TXN202600004442,900000000528,PAYTM,PENDING,ERR_TIMEOUT,907,MOBILE_APP,"Bengaluru, IND",2024-01-07 04:04:00.0000000
TXN202600004443,900000003889,RAZORPAY,SUCCESS,SUCCESS,780,DESKTOP_WEB,"Mumbai, IND",2024-01-07 04:06:00.0000000
TXN202600004444,900000002866,BILLDESK,SUCCESS,SUCCESS,278,DESKTOP_WEB,"Bengaluru, IND",2024-01-07 04:08:00.0000000
TXN202600004445,900000003745,RAZORPAY,FAILED,ERR_INVALID_PIN,655,DESKTOP_WEB,"Chennai, IND",2024-01-07 04:10:00.0000000
TXN202600004446,900000001824,RAZORPAY,FAILED,ERR_TIMEOUT,676,MOBILE_APP,"Pune, IND",2024-01-07 04:12:00.0000000
TXN202600004447,900000003962,RAZORPAY,PENDING,ERR_INSUFFICIENT_FUNDS,411,MOBILE_WEB,"Bengaluru, IND",2024-01-07 04:14:00.0000000
TXN202600004448,900000002819,PHONEPE,SUCCESS,SUCCESS,410,MOBILE_APP,"Pune, IND",2024-01-07 04:16:00.0000000
TXN202600004449,900000000325,STRIPE,FAILED,ERR_INVALID_PIN,309,DESKTOP_WEB,"Delhi, IND",2024-01-07 04:18:00.0000000
TXN202600004450,900000000645,BILLDESK,SUCCESS,SUCCESS,203,MOBILE_WEB,"Chennai, IND",2024-01-07 04:20:00.0000000
TXN202600004451,900000002305,PAYTM,PENDING,ERR_INVALID_PIN,553,MOBILE_WEB,"Bengaluru, IND",2024-01-07 04:22:00.0000000
TXN202600004452,900000000107,RAZORPAY,SUCCESS,SUCCESS,1070,DESKTOP_WEB,"Pune, IND",2024-01-07 04:24:00.0000000
TXN202600004453,900000002593,PHONEPE,PENDING,ERR_TIMEOUT,635,DESKTOP_WEB,"Mumbai, IND",2024-01-07 04:26:00.0000000
TXN202600004454,900000002591,PHONEPE,PENDING,ERR_TIMEOUT,1017,MOBILE_WEB,"Bengaluru, IND",2024-01-07 04:28:00.0000000
TXN202600004455,900000002385,PHONEPE,SUCCESS,SUCCESS,479,MOBILE_WEB,"Chennai, IND",2024-01-07 04:30:00.0000000
TXN202600004456,900000000475,CASHFREE,SUCCESS,SUCCESS,374,DESKTOP_WEB,"Delhi, IND",2024-01-07 04:32:00.0000000
TXN202600004457,900000002417,BILLDESK,SUCCESS,SUCCESS,842,MOBILE_WEB,"Hyderabad, IND",2024-01-07 04:34:00.0000000
TXN202600004458,900000003663,BILLDESK,PENDING,ERR_TIMEOUT,293,DESKTOP_WEB,"Delhi, IND",2024-01-07 04:36:00.0000000
TXN202600004459,900000000399,BILLDESK,FAILED,ERR_INVALID_PIN,377,DESKTOP_WEB,"Mumbai, IND",2024-01-07 04:38:00.0000000
TXN202600004460,900000002722,PAYTM,SUCCESS,SUCCESS,1050,MOBILE_APP,"Hyderabad, IND",2024-01-07 04:40:00.0000000
TXN202600004461,900000003157,PHONEPE,PENDING,ERR_INVALID_PIN,367,MOBILE_APP,"Bengaluru, IND",2024-01-07 04:42:00.0000000
TXN202600004462,900000002778,CASHFREE,SUCCESS,SUCCESS,1151,MOBILE_WEB,"Hyderabad, IND",2024-01-07 04:44:00.0000000
TXN202600004463,900000001848,BILLDESK,FAILED,ERR_INSUFFICIENT_FUNDS,586,MOBILE_WEB,"Pune, IND",2024-01-07 04:46:00.0000000
TXN202600004464,900000002680,STRIPE,SUCCESS,SUCCESS,1189,MOBILE_WEB,"Pune, IND",2024-01-07 04:48:00.0000000
TXN202600004465,900000003143,BILLDESK,PENDING,ERR_TIMEOUT,1179,MOBILE_WEB,"Mumbai, IND",2024-01-07 04:50:00.0000000
TXN202600004466,900000002142,BILLDESK,SUCCESS,SUCCESS,551,MOBILE_WEB,"Delhi, IND",2024-01-07 04:52:00.0000000
TXN202600004467,900000000134,STRIPE,PENDING,ERR_INVALID_PIN,57,MOBILE_WEB,"Mumbai, IND",2024-01-07 04:54:00.0000000
TXN202600004468,900000001343,PAYTM,PENDING,ERR_INSUFFICIENT_FUNDS,1081,MOBILE_WEB,"Pune, IND",2024-01-07 04:56:00.0000000
TXN202600004469,900000002253,PAYTM,SUCCESS,SUCCESS,57,MOBILE_APP,"Chennai, IND",2024-01-07 04:58:00.0000000
TXN202600004470,900000000446,STRIPE,SUCCESS,SUCCESS,208,MOBILE_APP,"Delhi, IND",2024-01-07 05:00:00.0000000
TXN202600004471,900000002992,STRIPE,SUCCESS,SUCCESS,352,MOBILE_APP,"Hyderabad, IND",2024-01-07 05:02:00.0000000
TXN202600004472,900000001042,PAYTM,SUCCESS,SUCCESS,850,DESKTOP_WEB,"Delhi, IND",2024-01-07 05:04:00.0000000
TXN202600004473,900000002383,BILLDESK,SUCCESS,SUCCESS,340,MOBILE_WEB,"Delhi, IND",2024-01-07 05:06:00.0000000
TXN202600004474,900000001339,PHONEPE,SUCCESS,SUCCESS,371,MOBILE_WEB,"Delhi, IND",2024-01-07 05:08:00.0000000
TXN202600004475,900000002637,CASHFREE,SUCCESS,SUCCESS,783,MOBILE_WEB,"Bengaluru, IND",2024-01-07 05:10:00.0000000
TXN202600004476,900000001542,PHONEPE,SUCCESS,SUCCESS,544,MOBILE_APP,"Chennai, IND",2024-01-07 05:12:00.0000000
TXN202600004477,900000001906,PHONEPE,SUCCESS,SUCCESS,632,MOBILE_WEB,"Mumbai, IND",2024-01-07 05:14:00.0000000
TXN202600004478,900000002322,CASHFREE,SUCCESS,SUCCESS,952,MOBILE_APP,"Mumbai, IND",2024-01-07 05:16:00.0000000
